KO_fag	KO_NoFag	KO_fag	KO_NoFag	KO_fag	KO_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag
ENSMUSG00000063455	-0.135399267651362	0.10495236389103	1.34517232093891	0.56732267812011	0.532838640710839	0.560190133105447	0.49718127004914	0.974886183529581	1.36338119771467	0.950968982078614	0.0198162081501394	0.922483138390643
ENSMUSG00000047749	0.905727016534303	1.1460786480767	1.87465827984705	2.36851256842572	1.5739649248965	1.60131641729111	1.53830755423481	1.57065938190652	1.58452320934494	1.61703397472744	2.26842752379577	2.48612722686956
ENSMUSG00000029826	5.76305751938326	5.51506416935604	6.5854185361811	5.60443947404845	5.85575645491756	5.73166813800871	5.42080661294496	5.59159670659819	5.86420040635037	5.73614623773087	6.48779684491094	5.99227115038649
ENSMUSG00000056832	2.01944379542924	1.63013759435758	2.01345498383026	1.47814293570665	1.54014631190003	1.5229482879717	1.30532909356582	1.40714393100456	2.88856642818122	1.59290569656325	1.54500143861669	1.62025832986396
ENSMUSG00000038538	3.80848332400175	4.02285562149559	3.62082574753859	4.17121649929889	3.27322491082062	3.71913419313601	2.76160891674816	3.62860699032518	2.9841778052848	3.68643030778156	3.41007881766482	3.82420214091832
ENSMUSG00000019689	4.1515591119757	4.91365846340316	4.32044159318841	4.23991608486716	4.81979702033789	5.25078490553255	4.7841396496762	4.16891708016507	4.83035530478633	4.86286607016883	4.3067745877772	5.73195932231095
ENSMUSG00000029823	3.45867397244432	3.9334377116874	3.99228239328793	4.35918913210886	4.17977034333525	3.89595186339377	3.7946078730957	4.20606835390023	3.45073934683871	4.03884065706958	4.44715816708299	5.0221474964611
ENSMUSG00000071537	2.90582948369781	2.60139459161804	2.46296426120564	3.30208079208199	1.98965558927542	1.97245756534708	1.7548383709412	3.56423484067587	1.82215061595106	2.92566348992055	2.89978309983628	2.06976760723935
ENSMUSG00000061436	4.34651672424631	3.70587112235084	3.99921551018151	3.959077887057	3.8896776998867	4.00102641885159	3.51154499426339	4.04441997519556	3.72847983306809	4.09502068874274	3.54180977098359	3.54840413320509
ENSMUSG00000029925	4.91082389544878	5.7981985952845	5.87605599002198	5.95954906467578	6.45898046035146	6.58218875948285	5.39744636118309	6.32398557955682	5.23365200594415	6.64940551105138	6.68561488748027	6.50614236104238
ENSMUSG00000106737	3.46343852730447	4.09289152559934	3.0205733048123	3.0996262295687	3.06514219215943	3.49613007735409	3.86404167949853	4.12184388428253	3.07570047660787	4.02711946392334	4.00934427551909	3.97730449413249
ENSMUSG00000077339	7.23229719379412	7.36473871260754	6.77152184239279	7.30536130695154	6.75299971026491	6.73580168633658	6.5181824919307	6.61999732936944	6.58549473694056	6.80575909492813	6.75785483698157	6.83311172822885
ENSMUSG00000038507	5.19414882457727	5.42825133189137	5.42729020440427	4.47823458839805	5.15870503019289	4.27705166852921	5.32600869693203	4.2418203948404	5.27448316209793	3.6401864661167	4.98722666973939	4.69360204874502
ENSMUSG00000106976	3.33080583196626	4.09290518339373	3.49968831317898	3.41916280485773	3.99904374032846	4.74507555689138	3.24634896271689	3.34816380015563	4.00960202477689	5.79706749111	3.48602130776776	3.56127819901504
ENSMUSG00000042599	4.83460703874804	4.38298574239839	4.13754655461558	4.81228456158203	4.62607900388247	3.60379265612517	3.32481030423708	3.78647980735471	4.01089521956546	4.50517596275628	4.53924246294759	4.80637194193896
ENSMUSG00000029924	2.85178309374566	2.32323256720739	3.33484545464534	3.92450484672892	2.77665386216836	3.95446753471336	3.98923679121284	2.90371270301179	1.16162847828697	3.01941491700491	3.35374145404406	3.69390303824926
ENSMUSG00000029922	4.57839591433488	4.69902983238102	4.07823404488233	2.92668584324631	3.27383638965073	3.86430235022792	3.45634963109972	3.79326268314322	3.86348286451127	2.55026854108487	3.92013011640976	3.04430050169015
ENSMUSG00000038456	2.66182949799172	2.85435115573639	2.44165056879899	1.89257789056372	2.10953386565049	2.43303528025783	0.675882040275614	2.48527851001028	0.743194285285469	2.144106785908	2.77102358462036	1.81822131556699
ENSMUSG00000085058	2.36135604848971	3.50581551317062	2.98502506950479	3.06407799426119	3.71055100461523	3.77562577341483	2.27689917924035	3.47164149967066	2.3442114242502	4.20199786296814	3.72405655575118	3.94175625882498
ENSMUSG00000046947	3.30529233794732	4.70039368063249	4.34157405281697	3.59028177848647	4.07148107549924	4.16892059737739	1.54782547747879	4.25816324470391	1.61513772248865	4.0985440058719	4.08851217178302	4.5456601456388
ENSMUSG00000002416	2.18804691495069	2.81749991324556	3.73584642497089	3.07951210320177	3.89998555173895	3.01330117287633	3.65774166447423	4.54908240812454	3.67956513565123	4.0227187513641	4.19258086110234	3.38690063135268
ENSMUSG00000002413	3.26063663806394	3.40476869081486	3.75545900583649	3.30940778730395	2.59954436186716	2.48218365323623	2.75129714384105	3.08605055604913	2.65180452001491	2.40896487268014	3.55053694967141	2.33620141729444
ENSMUSG00000091313	5.63522627276397	5.3307913806842	4.73757451046945	4.6570490021482	4.71905237834157	4.70185435441324	4.48423516000736	5.23362439462895	4.55154740501722	5.27999898744987	5.24641431150958	5.62657443529874
ENSMUSG00000029918	4.27828963996795	4.78556371184567	4.55819255496758	5.20285910581615	4.87166036174014	4.95883429313521	5.41310988872435	4.32698265809345	5.43493335990135	4.90112786494562	4.88756557078895	5.39201083141634
ENSMUSG00000057716	0.715346536079476	0.326040335007814	0.254571184678138	0.17404567635689	0.236049052550264	0.218851028621931	1.8392606190011	1.19597415464636	0.0685440792259087	0.288808437213486	0.240904179266924	0.316161070514198
ENSMUSG00000029916	1.77719584493276	2.87875544472778	2.8134775598024	3.17466793156613	1.4533808098391	1.99597435514646	2.09663519345842	3.36916492819105	2.12256043779593	3.26265401922552	2.68284244275351	2.06735751350586
ENSMUSG00000037172	1.27828557201288	1.79308720407973	1.61755900271157	1.78086672043756	1.31686564776102	2.06289746432394	0.564170870149454	2.6043320486444	1.32742393220946	0.851747473146887	1.32635002165167	2.91401569930805
ENSMUSG00000037159	2.59302827351505	2.20372207244339	2.13225292211371	3.42615599279241	2.11373078998584	2.09653276605751	1.87891357165163	1.98072840909037	2.64216663371163	2.16649017464906	2.1185859167025	2.19384280794977
ENSMUSG00000029911	4.57933768734492	4.4148539747674	4.56157618826009	4.57763880075329	4.20743353635621	4.01410587816085	4.32613111485539	4.54342178922207	4.57775146811773	5.16440323657003	4.97868140884268	5.01479528734424
ENSMUSG00000037140	3.59550082587885	3.83585245742124	4.21916984689392	3.68385779877032	4.26373873424105	3.72866315103536	3.51104395662948	4.26043319125107	3.57835620163933	3.79862055962692	3.75071630168035	3.82597319292762
ENSMUSG00000029909	3.44677707227939	3.68712870382178	3.6156595534921	3.53513404517085	4.11501498064159	3.5799393974359	3.36232020303002	3.46413504046876	3.42963244803987	4.15808403047253	4.12449935453223	3.67724943932816
ENSMUSG00000068259	1.51248492392347	1.75283655546586	2.13615394493853	1.60084189681493	1.66284527300831	1.64564724907997	1.4280280546741	1.52984289211284	2.65876237632328	2.2237918821166	1.66770039972497	1.74295729097224
ENSMUSG00000045514	1.86095837269578	2.62305772412325	2.82988963600853	1.94931534558724	3.21015332882129	1.99412069785228	1.77650150344641	1.87831634088515	1.84381374845626	2.06407810644384	2.01617384849728	2.09143073974455
ENSMUSG00000029915	7.40050836714445	6.87049847246413	7.07792229926029	6.70293824753562	6.95744277916712	6.78402482097978	6.61299552923369	6.56452499193064	6.93447736743339	7.01378390127793	7.36400786175805	7.18706533913266
ENSMUSG00000068587	0.0179154210284338	1.46433527096398	0.186797902241153	0.72063736679991	0.686153329390635	1.11714121458529	1.48505281672973	0.68284778640065	0.696711613839071	0.221035154776501	0.173130896829935	1.07579782707044
ENSMUSG00000102802	0.605146216790647	0.845497848333036	0.774028698003363	1.73738519782938	1.27338412515284	1.30073561754746	0.520689347541275	0.622504184980016	0.588001592551134	0.808265950538711	1.28286849904349	1.66302862283265
ENSMUSG00000057163	3.90926303556155	5.05372250024245	4.07814551677426	3.99762000845302	4.05962338464639	4.60485243631836	3.82480616631218	4.57419540093376	3.89211841132203	4.11238276930961	4.06447851136305	4.13973540261032
ENSMUSG00000029869	1.69842289986988	2.46052225129734	1.86730538108259	2.40114484564135	2.36666080823208	1.83158522502639	1.61396603062051	1.71578086805925	1.68127827563037	1.90154263361794	1.85363837567138	2.75630530591188
ENSMUSG00000058499	2.35833216341518	3.12043151484265	2.5272146446279	2.44668913630665	2.50869251250002	2.49149448857169	2.99091270111568	3.0232645287874	2.34118753917567	2.56145189716325	2.51354763921668	2.58880453046396
ENSMUSG00000029864	3.05930060412371	3.82139995555118	4.30661530433518	3.14765757701517	4.10782629085036	3.19246292928021	3.69188114182421	4.16958605530465	3.04215597988419	3.26242033787177	3.73702288637655	4.11718301016571
ENSMUSG00000029863	2.468089981246	3.86319132393117	3.50437169611565	4.04746051793554	3.76221635771995	4.1148657548536	2.78752932977167	3.28030623087934	1.94135744242665	3.69628606994748	3.86614817968572	3.06046794993606
ENSMUSG00000029862	1.17371427926113	1.41406591080353	1.34259676047385	1.2620712521526	1.32407462834598	1.30687660441764	1.08925741001176	1.83864664463335	1.85251047207177	1.3768340130092	1.85143656151398	2.23159668530313
ENSMUSG00000029861	1.57710426907293	1.81745590061533	1.74598675028565	2.70934325011167	1.72746461815778	1.71026659422944	2.20968480677343	2.68738972025388	1.55995964483342	1.780224002821	1.73231974487443	1.80757663612171
ENSMUSG00000029860	5.89375282011446	5.78920824845474	5.157023304376	5.52393004319694	5.49141886374418	4.714134564567	5.65601262773605	5.12371995761191	5.92359499308279	5.64678914671751	5.47534382611983	5.45783613101198
ENSMUSG00000029859	4.06729822013273	3.7343523165767	2.60927133367804	3.10312562225671	2.3085779787275	3.72229346780694	2.74972178993946	2.30527243573751	2.78661752276511	2.35164702855843	3.00304057762676	2.6982224764073
ENSMUSG00000056203	3.48584159900808	3.72619323055048	4.96641318759835	3.57419857189955	3.63620194809292	3.61900392416459	3.40138472975871	4.1507739643803	3.46869697476857	3.68896133275615	4.16356388126093	3.71631396605686
ENSMUSG00000048284	3.71883237868459	3.95918401022699	4.68776364199734	3.80718935157606	3.86919272776943	4.81805817224145	3.63437550943522	4.82911782986554	3.70168775444508	4.80520062841457	3.87404785448609	3.94930474573337
ENSMUSG00000091983	2.54185477462286	1.71567216265801	1.64420301232834	1.56367750400709	2.14355843947782	1.60848285627213	1.39086366186625	2.14025289648783	2.15411672392625	2.18662748930876	1.63053600691712	1.70579289816439
ENSMUSG00000090631	4.17065812800174	3.78135192693007	3.7098827766004	3.62935726827915	4.20923820374988	3.67416262054419	4.17358083308819	3.55835826357706	3.52385567114817	3.74412002913575	3.69621577118918	3.77147266243646
ENSMUSG00000071494	2.22444674382714	1.83514054275548	1.76367139242581	2.29751085698456	3.19266967085496	1.7279512363696	2.22736944891359	1.61214687940246	1.57764428697357	1.79790864496115	1.75000438701459	1.82526127826186
ENSMUSG00000029851	1.35772814622365	1.59807977776605	1.52661062743637	2.06045009199513	1.5080884953085	1.49089047138017	1.99030868392416	2.02266051159587	2.03652433903429	2.06903510441679	2.0354504284765	1.58820051327243
ENSMUSG00000036667	2.01841119015916	2.2540840150921	1.82597278753027	1.47764017997874	0.495761548024841	1.44462699249685	0.260944329690627	1.01033356431221	1.02419739175063	1.43176944866997	2.35608587403538	1.92580140927526
ENSMUSG00000094669	2.34989884897435	2.59025048051674	2.51878133018707	3.05262079474582	2.50025919805919	3.04548824973116	2.26544197972498	2.36725681716372	2.33275422473484	2.55301858272242	3.0276211312272	2.58037121602313
ENSMUSG00000094200	1.53518365862308	1.77553529016547	2.15885267963815	2.23790560439455	1.68554400770792	1.66834598377959	3.00232105432438	1.55254162681245	1.51803903438357	1.73830339237114	2.21290594087592	1.76565602567186
ENSMUSG00000071481	2.05195364354603	2.8140529949735	2.22083612475875	2.75467558931751	2.72019155190823	2.18511596870254	2.68453418124653	2.0693116117354	2.03480901930652	2.76326060173917	2.20716911934753	2.28242601059481
ENSMUSG00000043605	2.78963897568422	1.96345636371937	1.89198721338969	1.81146170506845	1.87346508126182	1.85626705733349	1.63864786292761	1.74046270036635	2.40190092498761	2.43441169037012	1.87832020797848	2.78098713821898
ENSMUSG00000033542	0.92518675812822	1.74194877544971	0.464411406726885	0.383885898405634	1.34405461224082	0.428691250670678	0.211072056264797	0.960461290886382	0.278384301274652	0.498648659262233	0.97325120776701	0.526001292562942
ENSMUSG00000029735	1.4115605574561	2.17365990888357	2.38049182076885	2.54379953849484	2.46008624418275	2.82583028238122	1.32710368820673	1.42891852564547	3.19340455540988	2.79532843383912	1.5667760332576	1.64203292450488
ENSMUSG00000084325	2.80842981517939	3.04878144672178	3.43209883619446	2.89678678807086	2.95879016426423	3.5040192159362	2.72397294593002	3.4733621805516	2.79128519093987	3.01154954892746	3.8689176748251	3.03890218222816
ENSMUSG00000039419	0.886522356952394	0.497216155880732	0.880533545353408	0.959586470109812	0.407224873423182	0.390026849494848	0.172407655088971	1.36714997551929	0.935660717148973	0.459984258086404	0.412080000139841	1.31474693038034
ENSMUSG00000107729	3.31665008430733	3.55700171584972	3.48553256552004	3.40500705719879	3.46701043339217	3.44981240946383	3.23219321505796	3.98158244967954	3.99544627711796	4.02795704250046	3.47186556010883	3.5471224513561
ENSMUSG00000107643	2.89782880228908	3.41263043435593	3.94948262894904	2.3565279425665	2.41853131875987	2.40133329483154	2.18371410042566	3.37845642085597	2.25102634543552	2.47129070342309	2.94589325192787	2.49864333672381
ENSMUSG00000108146	1.73403725029593	1.97438888183832	2.357706271311	1.82239422318739	1.88439759938077	2.42962665105274	1.64958038104656	1.7513952184853	1.71689262605641	1.93715698404399	2.41175953254877	1.9645096173447
ENSMUSG00000107606	2.26632972139248	1.87702352032083	1.80555436999115	1.7250288616699	1.78703223786328	1.76983421393494	1.55221501952906	2.30160425415065	1.61952726453892	2.34797884697157	1.79188736457994	1.86714425582721
ENSMUSG00000107571	2.45192496370359	2.69227659524599	3.07559398471866	2.54028193659506	2.60228531278844	2.5850872888601	3.0845055014041	3.11685732907581	2.43478033946408	2.65504469745166	3.12964724595644	2.68239733075237
ENSMUSG00000029686	5.85206924548046	6.43059874316286	5.75263167498182	5.89908438101225	5.9755488714154	6.49960781113677	6.07194260773676	5.91693632614554	4.8575179587842	5.92955988436958	5.92664336266655	5.57354622673088
ENSMUSG00000029687	2.27612765089125	1.63681825804434	1.04360138782959	1.57744085238835	1.92324459334352	2.28898863154199	1.50729944431737	1.53965127198909	2.3734993719829	2.71536072109529	2.48715889833873	2.83789056640915
ENSMUSG00000025823	6.51866932891389	6.72597454272429	7.01202956000928	7.01464551069359	7.54456181361125	7.60792427381092	7.8903282702095	7.45052155555772	7.95969203543927	8.17358483843099	8.23313370825984	8.19743766697412
ENSMUSG00000051499	1.17557599309423	1.9376753445217	2.14450725640698	1.8782979388657	2.52477094921974	1.30873831825074	1.09111912384486	2.62567775549411	1.15843136885472	1.3786957268423	1.85329827534708	1.40604836014301
ENSMUSG00000062519	3.07890177256803	3.21260023575039	2.46188670919621	3.98204692829845	2.83703710241723	3.82887722281838	2.05101356186656	3.23481666486645	2.07693880620407	3.21703238763366	2.63722081116165	3.75741912160852
ENSMUSG00000025821	3.10318384408319	3.83026170794442	3.07954818139024	3.7467077721683	2.67100516036232	2.56801419574863	0.591768825066389	4.17869861037206	2.6946002783981	2.86332724205004	2.99866814269316	2.63939735410803
ENSMUSG00000052763	3.92970161152604	5.00495422208871	3.88571253627921	2.73093296883077	4.18681819060571	4.11016442050094	1.94375415380993	3.13849647424024	2.70700721586993	3.86885283753772	2.1834264988608	4.54334095878207
ENSMUSG00000072653	1.90498654178608	4.29264502263836	3.35113484740413	4.39757987314724	2.18764725440435	2.73024079971171	2.59202421381452	3.71017579342042	2.85682688236118	3.42634568938731	2.66371276435692	3.56640451632368
ENSMUSG00000045466	3.11117815156642	5.11275524196351	3.52521549664946	3.77618104552652	3.85458000635502	4.12659730550083	4.42135434704393	4.52987014891169	3.54342437342521	3.4284117844422	3.40734441532065	4.31003186796841
ENSMUSG00000071477	4.19791325952816	3.21737495969627	3.78545208432089	2.90319409079946	3.58089120805656	3.6627436111936	3.23809250546202	2.43588747513294	2.91723256216054	4.67216118968137	2.44867739201357	2.0014274768095
