KO_fag	KO_NoFag	WT_fag	WT_NoFag
ENSMUSG00000009293	6.89711635836054	6.90881080819504	6.43753604674932	6.85252394642561
ENSMUSG00000051652	6.68361755988409	7.70112579658644	6.33110676352762	7.44151251948112
ENSMUSG00000009292	4.41548323326628	5.13730926308915	4.16542552527284	4.92180744515302
ENSMUSG00000020284	3.80440774523939	3.90940865344648	3.57729012317494	3.93173645348933
ENSMUSG00000020277	5.79308436029442	5.40355745478766	5.90275133451165	5.45336625073233
ENSMUSG00000000732	5.03571178244725	5.20439324742507	4.46186503065142	4.32612887591158
ENSMUSG00000053329	3.42121424572008	3.27137590011215	3.9396496158683	3.99740381993981
ENSMUSG00000032834	5.77550617740606	5.46268626382718	5.78536664032858	5.0898098369722
ENSMUSG00000000374	3.54057083671321	3.73632710738122	2.34888742305915	3.11188898618174
ENSMUSG00000112433	3.03448747191424	3.12695147719989	2.98182279749768	3.1809275263183
ENSMUSG00000112300	3.8873248653328	3.34303046106435	3.00080289921152	3.62845326491831
ENSMUSG00000001211	4.1889383739159	4.64508594980616	4.41323461070136	4.23192090258467
ENSMUSG00000112442	3.21027929715696	2.98949998866004	2.85604258677534	2.9851020202114
ENSMUSG00000112641	3.1364178371878	3.39801658167442	3.04633551594484	3.60986419019117
ENSMUSG00000061032	7.27471075085542	7.11122296425945	6.94982007328974	7.03401889409979
ENSMUSG00000005054	9.69796182375171	8.05134073392717	10.6692696456083	7.93741539909298
ENSMUSG00000032788	4.00247357035497	3.60165077876535	3.90580564021365	3.58916508433051
ENSMUSG00000112842	2.75816562198987	2.58533915939589	2.70971150290294	2.82808425517243
ENSMUSG00000032763	5.29896633893564	4.74113920381483	4.48199231984094	5.01554455100166
ENSMUSG00000112689	1.97451310521668	2.03973609153745	1.68805502580788	2.06915018391928
ENSMUSG00000094673	1.93058515242825	1.79811604371131	2.3431619535088	2.04085911297198
ENSMUSG00000094080	2.43247635158243	2.20201287021007	2.11819218490754	2.39251395179084
ENSMUSG00000046493	1.59548810452931	2.04475085293896	1.72354976575761	1.63621084137687
ENSMUSG00000060301	3.56728414379915	3.40636947930559	2.7538572003298	2.917582019994
ENSMUSG00000055515	2.1906957196241	2.01786925703012	2.32169851251738	2.01032425278578
ENSMUSG00000052151	4.32468719899516	4.40605086423123	4.33757277010045	4.54068801192577
ENSMUSG00000042570	5.14791941575718	5.03343827649718	5.10170722364836	5.44054304270387
ENSMUSG00000045912	1.18384408292462	1.23594022016925	1.13538996383769	1.25376271610718
ENSMUSG00000020310	3.70592858154182	3.24470405051506	3.10635398818021	3.45354519909106
ENSMUSG00000020308	6.08810352917876	5.77173643487689	5.64859574441407	6.10705684709898
ENSMUSG00000020307	5.29721177167382	4.72231124717156	5.07466981244337	5.2976397332426
ENSMUSG00000054206	3.52980244403447	3.2089821282811	3.91972487180002	3.73127116842632
ENSMUSG00000023175	8.61497449711444	8.5659936891067	8.67721565648971	8.77771474248223
ENSMUSG00000020329	4.6307330860554	5.02149281146517	4.1139825898126	4.6000778548923
ENSMUSG00000020327	2.55049193406631	3.17435402651827	2.46040961282335	2.99272109900435
ENSMUSG00000035890	4.20025404283295	4.66913255827742	3.78384613444964	4.6662901734842
ENSMUSG00000035863	1.72850901930529	1.49211411854263	1.12888271312608	1.6924900848587
ENSMUSG00000035852	2.57756157892808	2.47014165676643	2.11846059103686	2.53570930232874
ENSMUSG00000091994	3.02035663414055	2.63503653402708	2.22859475438213	2.93688044186667
ENSMUSG00000006498	7.27998678994434	7.06602813381825	7.03564988010909	7.46266916754088
ENSMUSG00000035835	4.155285267145	4.25095875593206	2.97983743355535	4.35411724762946
ENSMUSG00000013833	2.70826969613933	3.65139122358872	2.69873412742637	2.96927039011078
ENSMUSG00000035781	4.2930995229522	4.27055456799581	4.21901426305698	4.67894126676572
ENSMUSG00000019564	3.09524389725621	3.82616376587638	2.83130154834413	2.92825581510777
ENSMUSG00000035754	5.06639371609111	5.03409618248776	4.48501864770564	4.88286322418855
ENSMUSG00000035745	1.997775816063	2.77627721498286	2.17023549649176	2.50228479731431
ENSMUSG00000013858	3.57381871964395	3.23370181798045	3.33749527159677	3.52933526161251
ENSMUSG00000004665	5.22272982658944	4.29362642250075	5.72294451820724	4.8708482613918
ENSMUSG00000035722	4.09025908558511	4.32495213300188	4.09119147826349	4.51571138486501
ENSMUSG00000035697	7.4157328358633	8.32026356827267	7.06484557639032	7.88052106844113
ENSMUSG00000004667	6.17446976158152	6.41117551990556	6.48508025276623	6.50381373148916
ENSMUSG00000075706	6.45212487567499	6.54402831329681	6.30914855833518	6.49265350417819
ENSMUSG00000035673	6.34713531938608	6.49201664286134	6.21717702966148	6.32207029587902
ENSMUSG00000003068	4.18448660639773	4.65183658366384	4.4457865882073	4.13041118167699
ENSMUSG00000035640	1.90760558408811	1.99331970095813	1.3076362603953	2.00357000013354
ENSMUSG00000003072	6.47124919016462	6.7465752583299	6.88081895586451	6.9167214977741
ENSMUSG00000035621	3.98653077825078	4.29401998136434	4.01299264392662	4.14772284301865
ENSMUSG00000045193	5.03665637369279	5.36551022236969	4.34110270032341	4.09300691658608
ENSMUSG00000035595	5.67267081268592	5.62098437159593	6.15819183039019	5.54548307785642
ENSMUSG00000003070	2.62696146546352	2.90015180639403	2.98312267785372	2.66768420231107
ENSMUSG00000020156	3.73792057048624	3.42780244186898	3.15132053749281	3.37656373283233
ENSMUSG00000020153	6.66276509542766	6.77677077559387	6.87205527191496	6.69813807879247
ENSMUSG00000020150	4.41398286039321	4.51305533010798	3.54346818647445	4.02218261995239
ENSMUSG00000069565	4.19917719720834	4.66506249214439	4.83943879439496	4.77730239728835
ENSMUSG00000098672	7.77212764463389	7.83735063095466	7.48566956522509	8.04919823947142
ENSMUSG00000063457	9.40457274003678	9.29164338626313	9.8322142879466	9.55645711012646
ENSMUSG00000020135	0.59230328293825	0.975968078590554	0.576509743683367	1.52330785523455
ENSMUSG00000020133	6.093699847633	5.75397357424454	5.89589028947286	6.19519560154028
ENSMUSG00000020131	2.49389182917923	2.60124602098794	2.32211257858342	2.44487228491697
ENSMUSG00000035504	2.95978198856007	2.44137338501626	2.3030233226814	2.90044565305061
ENSMUSG00000048696	2.57752830986773	2.05923500877642	2.17920628986961	2.48449924158612
ENSMUSG00000035478	5.65696475132449	5.8077770389042	5.54076082931941	5.01411135368257
ENSMUSG00000020163	7.4158306206833	7.5166908409997	8.25751610070699	8.08615912641707
ENSMUSG00000020167	3.99455762319341	4.25628477473774	3.54068931331054	4.22037077007042
ENSMUSG00000047417	4.09352464139432	4.14706927630072	4.25108100528362	4.33261621944836
ENSMUSG00000035397	3.33467396235869	3.42084435968667	3.36304614587272	3.55721355149633
ENSMUSG00000003346	4.30011550608254	5.30226497521325	4.51413707395863	4.95879755322592
ENSMUSG00000113949	3.45443177924075	2.50072290568071	3.32627446086186	3.45701109845159
ENSMUSG00000035370	2.18708024142529	1.98075906550401	1.45208696470071	2.04663671450145
ENSMUSG00000003345	3.58390360348254	3.78952084934165	4.01908218539172	3.35357847107892
ENSMUSG00000003344	3.01204700565835	3.80667162644556	2.5545970635274	3.41220436959153
ENSMUSG00000020190	4.84936962509786	5.30104575158634	4.94026275357932	4.99773104873706
ENSMUSG00000003348	6.31797283123934	6.61605917838174	5.91542890873017	5.99254523239732
ENSMUSG00000055862	2.80345362359708	3.2520000383573	3.33296147421883	3.2164735798616
ENSMUSG00000020198	5.76897156026424	5.52536957061743	5.44283889777517	5.83257963162236
ENSMUSG00000061589	4.17597708535616	3.88384364639222	4.67283721955225	3.94821375521204
ENSMUSG00000075558	6.14664726943095	5.59541650945887	5.3317367169315	5.73055477738128
ENSMUSG00000035278	5.16695565405807	5.10497838827213	5.16358526998728	5.46084239792639
ENSMUSG00000020211	3.61386280864361	3.98583920380201	2.21806863272709	3.25778921350381
ENSMUSG00000035242	6.62987723065266	6.78090593104423	6.81213082151041	6.74601414546346
ENSMUSG00000051067	1.88702012573643	1.93528786682833	2.05531735607259	2.3604664787398
ENSMUSG00000035215	4.91228588376134	4.69737737872632	4.12510883434671	5.06354598482706
ENSMUSG00000035206	5.00195538593103	4.98646513391697	4.98072976576629	4.90776117255822
ENSMUSG00000020219	6.55417860335796	6.47792968260993	6.77914288134132	6.57414801415058
ENSMUSG00000062075	4.89525662534959	4.27328585131941	4.36840192824256	4.96125052487216
ENSMUSG00000015312	6.79929094157518	5.15687510254328	6.32442708586113	4.97498098531161
ENSMUSG00000048240	2.32109854953994	2.3857842252816	2.15033384410949	2.27241492494159
ENSMUSG00000046822	4.96117802378225	5.19898717284207	4.88261407413252	5.07196635852706
ENSMUSG00000004937	6.57241953912872	6.6820865317648	6.56653306775656	6.63639755696172
ENSMUSG00000004929	4.9343123557017	4.52179971465479	4.14969881525857	4.70422627944292
ENSMUSG00000035041	2.32224332650399	2.73126898160458	2.03577330873459	2.75923473449009
ENSMUSG00000035027	5.26211112609763	5.1917594440984	5.00876485808726	5.08688251641409
ENSMUSG00000035011	4.45912940842917	3.94799337982809	3.84481515858167	3.73553026914227
ENSMUSG00000004934	4.71635753229431	4.63332500807909	5.09320298674563	4.73920620954225
ENSMUSG00000034994	9.69965338569731	9.42099487969068	9.42736790595288	9.44454523680897
ENSMUSG00000064441	7.86512342856456	8.14239239706477	8.03643769862397	8.18878912592515
ENSMUSG00000053603	3.62342944441172	4.16363994550447	3.31226399504782	3.44306905313833
ENSMUSG00000034974	3.40215340604674	3.80314098795419	3.22952423145542	3.34421860872114
ENSMUSG00000085779	1.94375125880515	2.19460436488028	1.71735638642583	1.62993177848672
ENSMUSG00000034958	1.90066181109866	1.97189934831554	1.8479971366821	1.9770443651217
ENSMUSG00000034949	0.814875283468126	1.08805643826829	1.20403716756491	1.319417729631
ENSMUSG00000004933	4.40163944362809	5.25694696797573	3.87188765766524	5.14365690522606
ENSMUSG00000034932	6.20387479214978	5.81253010682916	6.59536294653189	5.37524716935715
ENSMUSG00000004931	5.24731981048015	5.14152247567342	5.18176134314815	5.04118525958187
ENSMUSG00000034917	2.02198811223777	2.6214252019133	1.99295883302073	2.65802120611957
ENSMUSG00000034902	4.75969570287968	5.13351726028759	4.65074321774966	4.7593748391963
ENSMUSG00000090230	4.43039581303291	5.19247612647827	5.29652689163976	4.75994546905197
ENSMUSG00000034889	4.12954763526342	4.02455156657173	3.06292847780644	4.01330801773457
ENSMUSG00000020232	4.60719938838164	5.01998605842276	4.107496850503	4.50756441298915
ENSMUSG00000034854	5.04726423247862	5.43940481105236	5.14000778251382	5.08437700325515
ENSMUSG00000020235	3.81936896958824	4.49563295098542	4.14087055286831	3.96866984129954
ENSMUSG00000078440	5.5213083073167	5.13729745494412	5.34369146690474	5.26827434573373
ENSMUSG00000113262	2.96138289758646	3.17873138478815	2.86836606326707	2.99741449773224
ENSMUSG00000078439	4.29493110082258	4.09458276690992	4.22003264102231	4.14318569911242
ENSMUSG00000055053	4.37906564887143	4.29588926685972	4.11870425361565	4.70050040781466
ENSMUSG00000034818	1.15312065053899	1.02066205598603	1.14069154523029	1.26340715176257
ENSMUSG00000020238	7.12142012635212	7.27211990881464	6.89973626126543	7.29821171019512
ENSMUSG00000044199	3.74387131816905	4.58013291031786	3.65553579310621	4.73126511514825
ENSMUSG00000034792	7.37925344764235	7.96063643951458	6.81367742975879	7.85588984373883
ENSMUSG00000082828	5.68098085496259	5.75778694072934	5.65723123003793	5.99194319044775
ENSMUSG00000034781	5.02563050810299	4.87757818340628	4.38605448344225	5.30233505899176
ENSMUSG00000054452	2.50552019871024	3.47919115444036	2.72586156869127	2.69070089788698
ENSMUSG00000034771	1.6212201413793	1.68726179235392	1.8004705287015	2.57937423544724
ENSMUSG00000034758	2.61065520566296	2.69710414693816	3.06105476769102	2.9939957451185
ENSMUSG00000074862	2.36265880544945	2.24607319698915	2.90409076414537	2.49760793021493
ENSMUSG00000034748	4.76822411339688	4.7507410889766	4.41664354786455	3.97529158780515
ENSMUSG00000054708	1.95416397024819	1.57109593481325	1.4111786020962	1.69466917591459
ENSMUSG00000112640	2.46813678682108	2.91739953523073	2.64077687142003	2.72524567648898
ENSMUSG00000061371	3.64455044988343	3.6526525196921	2.89887756502828	4.25071189805038
ENSMUSG00000112160	3.17995701020099	3.50868070473581	3.11873141132374	2.95987518175607
ENSMUSG00000078435	3.81711220724076	3.99121184729776	3.31176887390134	3.45271928159343
ENSMUSG00000112922	2.18813608410064	3.12987765553252	2.32614053076414	2.44538230564191
ENSMUSG00000112847	2.55552632504997	2.42306773049701	2.28471766816216	2.91319644211037
ENSMUSG00000062931	3.95709364222563	4.50291445919183	4.64585280645194	4.57354797609181
ENSMUSG00000044581	-0.00265941496727962	0.0529286997286178	0.194204562141266	-0.158312436285566
ENSMUSG00000073427	1.98012895659049	1.49679250158678	1.58574571382812	2.40231057714865
ENSMUSG00000094683	3.74185130868621	3.43562787745883	3.55565736670308	3.42808287321449
ENSMUSG00000063320	4.0900869586843	4.5974528948354	3.97763310894831	3.91177766389401
ENSMUSG00000034674	3.11890897756078	2.1678799663803	3.08430200405664	2.8738586102734
ENSMUSG00000020251	1.72053735531034	1.79275850480762	1.09908851199548	1.22989357008599
ENSMUSG00000020246	3.29266491634953	3.31844786852184	3.33368731927864	3.41100594448998
ENSMUSG00000020248	4.00297397438701	3.59601308317171	3.63757198171451	3.40019459673903
ENSMUSG00000020250	4.96104097621258	4.35975304527247	4.57305866067097	4.0253027106191
ENSMUSG00000112375	4.86680401180188	4.99067376657288	4.47743438879651	4.67512755187498
ENSMUSG00000109864	3.87922209457272	3.59604341275728	3.85148872600001	3.37516498863653
ENSMUSG00000034612	4.94236114020444	3.57121006897254	5.14724132590353	4.50231806674545
ENSMUSG00000112084	2.37555894592387	2.99551400186308	2.75664680031833	2.00711351113872
ENSMUSG00000088270	7.5509172315322	7.2497742371265	7.3499025295157	7.03849855291056
ENSMUSG00000034591	2.19106689146946	1.34749059599197	2.34981177054929	1.58978165036491
ENSMUSG00000020255	0.509416351281132	0.328276180706226	0.795940317588038	0.244699521622643
ENSMUSG00000020256	1.46936870572191	1.58678746892808	1.60593029619761	1.26235561419991
ENSMUSG00000034560	5.73447982501828	5.73968353016688	5.39077975364663	5.87057224653446
ENSMUSG00000020263	4.82477964506997	5.02031728735368	4.80595940011422	4.39913045606215
ENSMUSG00000111699	2.4519065723301	2.54436547608288	2.58606051304703	2.52829169389011
ENSMUSG00000111875	5.23413113823149	5.09389348708771	4.75184367858945	5.31538094759886
ENSMUSG00000020032	4.52178325566427	5.17383261660112	4.15872239447139	5.02869727429259
ENSMUSG00000111583	4.3580693996232	4.43853238366235	3.89029044855859	4.4227612294653
ENSMUSG00000046841	4.02592719406248	4.20495651302461	4.42347621379235	4.31219471760643
ENSMUSG00000020034	4.14885443649997	4.50447011741326	3.5404935577016	3.77777047359053
ENSMUSG00000097309	2.10751289469237	2.18432747745704	2.07943436686268	1.95185987337408
ENSMUSG00000034453	4.57839293754112	4.45168071826897	4.28493589514693	4.66237671550339
ENSMUSG00000020037	1.65933249666658	1.9277286049871	1.3884007726061	2.33400203219522
ENSMUSG00000035620	4.13827897045154	3.97895007870457	3.49052308924447	3.92574087192602
ENSMUSG00000050035	2.06983320243921	2.35797725599342	2.0572870366639	2.39357820945115
ENSMUSG00000060935	3.43843862400852	3.71165423795172	3.93591738138744	3.61751849202244
ENSMUSG00000049038	3.09021561928991	2.95775702473695	3.45707584946318	2.9502120204926
ENSMUSG00000020038	3.48241489177413	4.01830270356616	2.84303761655874	3.40497981892264
ENSMUSG00000020042	0.39181090829695	0.643813972445308	0.984970382895725	0.930028449395405
ENSMUSG00000112418	2.73186046649048	2.59940187193752	2.72377421544457	2.87830052089453
ENSMUSG00000001785	6.20500767565606	6.04080790951389	5.9329977537645	5.9853970004576
ENSMUSG00000035529	3.51813809170278	3.47554092427786	3.08145047844492	3.57711064973126
ENSMUSG00000001783	7.71296024876891	7.80948805061117	7.39810731699524	7.66118528127746
ENSMUSG00000112613	6.74564964857406	6.24069098800844	6.10234092567358	6.66587867529863
ENSMUSG00000050108	2.4296371159657	2.25681065337172	2.33660457350812	2.49955574914826
ENSMUSG00000097692	2.80086935685785	3.07400918014267	2.71078703561489	3.88897183152924
ENSMUSG00000001786	4.15005482369217	4.07341370940517	3.76275103168139	4.34374731936992
ENSMUSG00000077265	7.18022824801597	7.60580812619027	6.89375430386217	7.73745436332114
ENSMUSG00000059602	0.296526251392077	0.723009722954306	1.00598318197162	0.634952657074475
ENSMUSG00000020044	1.03288250749574	0.965856015446906	1.08576618909311	1.16637020024182
ENSMUSG00000090816	3.37682636341631	3.45364094618098	3.09036828400751	3.43755949491836
ENSMUSG00000097412	3.70363385111834	3.31394352314777	3.38905808948743	3.1454523050435
ENSMUSG00000020048	8.85941153547468	8.86396112544215	9.38902223731747	9.53379778389319
ENSMUSG00000084899	5.4776421303512	5.01486766127172	5.68925249212964	5.94910072326662
ENSMUSG00000044937	1.6579917757444	1.75906328044748	1.65487723060495	2.44196270276228
ENSMUSG00000054027	2.28546473645584	1.74589328851217	2.12523843060332	1.17329081847309
ENSMUSG00000035459	0.944111930641458	1.21077501321396	1.313932172427	1.25187133514894
ENSMUSG00000089775	2.43873216407033	2.27535940160669	2.4166081679991	2.06411180979121
ENSMUSG00000020053	1.70948709530398	0.858836372556731	2.32616409130235	0.71766303041904
ENSMUSG00000035365	2.39077428888405	1.92116939082818	2.63957364833829	1.91362438658383
ENSMUSG00000035351	3.35959958793487	2.86464003777758	3.04508382846942	3.27089404482077
ENSMUSG00000020056	3.78089265010866	4.19662588443127	3.87014508267301	4.23685147748329
ENSMUSG00000020057	3.32256351537503	2.3822048967562	3.23072365530617	2.37651193264852
